row_id,x,y,accuracy,time,place_id
17811529,2.4365,1.1359,154,748921,1935182397
17811562,2.0063,1.201,81,53618,5617987948
17811836,2.1193,1.4627,79,542058,2074133146
17812036,2.3074,1.347,16,485345,7518431751
17812391,2.0305,1.0256,16,295356,2725217975
17813255,2.2805,1.0799,16,686790,1339666015
17814213,2.1893,1.2358,68,315987,2019786487
17815071,2.3582,1.0304,57,581590,2178744887
17815089,2.0197,1.4778,28,528981,6936126097
17815691,2.4443,1.207,24,685248,1832821100
17816316,2.3356,1.4646,106,680427,1533408099
17816433,2.1043,1.4389,62,101933,7644714882
17816901,2.0148,1.1201,173,775817,1935182397
17817184,2.3372,1.2462,64,615275,2585551753
17817351,2.2526,1.071,56,204541,2809108094
17817702,2.1413,1.3784,108,620689,5991509451
17818041,2.4192,1.0478,11,175756,1314542379
17818414,2.2922,1.0134,15,315524,2579101997
17818494,2.0315,1.2364,59,414463,4642646293
17818696,2.1106,1.2373,169,697005,7800259442
17819216,2.0775,1.4841,63,82670,6936126097
17819523,2.192,1.2628,83,136792,6215057357
17819917,2.434,1.184,53,468965,6396652784
17820201,2.0543,1.0853,5,285639,9303466586
17820224,2.4056,1.1769,66,683057,6438240873
17820236,2.497,1.4791,77,311759,3465711565
17820708,2.1242,1.2015,64,308276,2337680907
17821131,2.2259,1.3688,24,67898,4568745791
17821223,2.0243,1.4757,60,339002,6936126097
17822506,2.2919,1.0675,99,541922,2209293971
17822538,2.0256,1.3402,68,617767,4046838937
17822736,2.0617,1.3439,458,310410,3297144794
17823706,2.4278,1.1033,62,776390,9793752815
17823758,2.3751,1.3181,165,509144,6644108708
17823982,2.3694,1.1944,27,361213,7834777560
17824804,2.201,1.2615,57,14503,6215057357
17825014,2.3399,1.1565,64,487200,4861093827
17825276,2.212,1.2364,75,20917,1113063429
17825463,2.4325,1.02,66,220632,9290415513
17825746,2.0974,1.1817,1,205291,9764078387
17826299,2.1917,1.1275,13,756178,8679966649
17826358,2.0394,1.2615,58,337845,7829825858
17827366,2.277,1.3968,50,386702,6706708436
17827541,2.3497,1.3205,156,610046,6644108708
17828123,2.3321,1.2436,63,81061,2585551753
17828257,2.4975,1.4039,163,585082,4465359515
17828343,2.1922,1.3497,67,263298,7240847236
17828406,2.3345,1.1845,77,634464,4861093827
17828653,2.0171,1.4379,57,492398,8795956344
17828670,2.1708,1.2894,112,391711,5111412226
17828965,2.2692,1.1221,155,694492,2852927300
17829058,2.1259,1.3977,26,734611,5991509451
17829172,2.4539,1.2299,167,366737,9110155624
17829333,2.2165,1.4754,35,625709,4903903352
17829996,2.2853,1.3156,67,244386,9496768941
17831170,2.0837,1.3725,3,278071,8396039622
17831545,2.3258,1.4393,99,572487,1327075245
17831991,2.0667,1.0261,59,502832,5600661085
17832164,2.3517,1.3569,64,604683,2998156180
17832650,2.2613,1.2998,139,679149,1804841714
17832756,2.1969,1.1783,19,26070,1841689795
17832839,2.0262,1.1612,101,368924,9067638706
17833109,2.0709,1.1895,65,612812,3229876087
17833702,2.3509,1.4446,34,491215,4519537359
17834015,2.3043,1.0118,68,632475,2579101997
17834263,2.3137,1.2623,67,88111,2585551753
17834358,2.0875,1.178,74,566875,3948427562
17834644,2.4519,1.1685,65,640300,8491961915
17834959,2.019,1.1797,103,470839,2082127512
17835285,2.4982,1.2626,14,418384,7871954785
17835463,2.0451,1.0875,159,122854,9303466586
17835556,2.1884,1.3374,61,765603,5725334534
17835702,2.1838,1.2543,10,20682,4233534513
17835881,2.0341,1.3289,43,714498,3297144794
17836321,2.0319,1.0247,10,129784,5600661085
17836486,2.1156,1.014,68,726835,3109294282
17836837,2.0584,1.2735,168,326892,6854303457
17837520,2.4765,1.1703,462,769974,5733965825
17837604,2.1434,1.3177,232,783094,8790355618
17837743,2.4992,1.4526,28,617131,5210119215
17838648,2.4222,1.4994,23,608318,7230752373
17838910,2.12,1.2949,124,656155,5256855055
17838942,2.4752,1.0041,69,712740,9757544444
17839313,2.0914,1.3853,17,224864,8156816094
17839975,2.2904,1.3769,51,142069,7663031065
17840137,2.4678,1.0041,13,228567,1663763627
17840698,2.0536,1.0511,63,89631,6709409787
17840746,2.4883,1.4601,61,627228,5801995519
17841017,2.2326,1.2927,65,111446,9496768941
17841041,2.1463,1.1289,57,497045,4691678575
17841102,2.3343,1.1094,168,466790,5541564636
17841134,2.0737,1.2228,169,452727,1460560463
17841227,2.2267,1.2831,13,106622,4374582281
17841623,2.058,1.1394,65,494563,4231692509
17841863,2.0657,1.1492,61,762578,4231692509
17841890,2.19,1.169,11,146256,4231692509
17842575,2.4452,1.1674,19,490209,6412642774
17842636,2.4671,1.003,24,107687,1663763627
17842990,2.2994,1.3039,39,698583,6090644375
17843544,2.0898,1.0191,68,633918,5600661085
17843668,2.35,1.0419,38,785141,1168869217
17843878,2.4034,1.4214,174,324345,7278590122
17844011,2.2971,1.2427,4,210707,4233534513
17844038,2.1083,1.3007,62,658037,7097086698
17844165,2.2504,1.3558,65,777953,4568745791
17844803,2.1184,1.1228,25,630926,9929729717
17844976,2.3081,1.0818,25,68180,3157530019
17845222,2.244,1.3762,62,722817,4568745791
17845549,2.0795,1.1714,71,190417,9764078387
17845812,2.1178,1.4397,57,370457,6492209794
17846148,2.4552,1.4206,63,515002,7396159924
17846469,2.2905,1.0587,61,612295,1168869217
17846518,2.0437,1.3816,61,456393,7021063988
17846953,2.4078,1.2079,18,596812,3997372701
17847492,2.1408,1.2368,73,40272,2739683636
17847800,2.1819,1.1589,77,508495,2607294907
17847842,2.1266,1.4038,126,636670,7278590122
17847877,2.4605,1.4707,21,731802,9474162554
17848303,2.0755,1.0269,68,141503,5600661085
17848305,2.0724,1.0394,60,246920,5108076746
17848897,2.0608,1.1144,69,776204,8679966649
17849055,2.2715,1.4457,60,132145,7038685199
17849899,2.1704,1.2163,38,300793,3086382532
17850461,2.1666,1.0552,19,675944,1465956877
17850986,2.3407,1.2694,2,371580,2585551753
17851161,2.3037,1.2827,6,525266,6351740191
17851452,2.4887,1.0209,64,371248,1663763627
17851561,2.29,1.0959,155,346751,2973449762
17851804,2.0331,1.1077,94,532080,5781604363
17852051,2.3032,1.3923,11,245769,6706708436
17852845,2.397,1.1989,205,774837,3974542317
17853180,2.2561,1.2974,70,525562,9496768941
17853211,2.0657,1.4299,12,285068,3348890121
17853823,2.4274,1.0805,80,454213,9779595137
17854466,2.1495,1.3004,69,162884,4182637650
17854674,2.4476,1.1616,66,633839,5600621154
17854692,2.181,1.1203,114,493565,8720473009
17854958,2.3068,1.2781,63,120978,2585551753
17855359,2.1557,1.4185,19,200812,8795956344
17855857,2.0826,1.1304,77,621457,3109132734
17855942,2.1314,1.2149,848,332775,2337680907
17855973,2.0415,1.1938,68,368542,3229876087
17856257,2.4479,1.1341,925,710215,4827648144
17856391,2.4225,1.3499,67,521594,1188605085
17856844,2.3955,1.3557,211,298286,1536494374
17857343,2.0691,1.3562,66,555886,3297144794
17857384,2.138,1.1589,1,29727,4231692509
17857472,2.2516,1.0675,56,710096,7929669489
17857693,2.0902,1.3091,7,726917,8790355618
17857776,2.4766,1.2488,70,418345,7871954785
17858003,2.4146,1.0793,65,780009,1167368215
17858128,2.0479,1.2817,66,210015,6854303457
17858217,2.0964,1.2177,79,109471,2337680907
17858758,2.1789,1.4417,11,341234,5628219504
17858766,2.3525,1.1773,66,216672,4861093827
17858976,2.3021,1.2119,25,296398,5304570159
17859211,2.4264,1.1281,10,64550,8670584806
17859426,2.2673,1.2838,58,166512,9496768941
17859524,2.2346,1.4484,57,520447,7920779710
17859825,2.1692,1.0922,8,776428,1496485145
17860857,2.0707,1.1383,57,242777,7463831010
17860968,2.3812,1.0437,166,154762,3584688621
17861767,2.4019,1.0919,8,199012,5063967094
17862007,2.2263,1.3296,119,303412,5335193549
17862284,2.1254,1.1316,9,58006,3109132734
17862367,2.3873,1.4758,66,172949,1853388867
17862418,2.4534,1.2023,96,644626,7834777560
17862779,2.1285,1.1946,45,309943,9067638706
17863186,2.2451,1.1407,65,53423,3513732261
17863455,2.0894,1.2957,65,89175,6854303457
17863508,2.0979,1.4565,75,50297,2074133146
17863760,2.1698,1.3306,142,303424,5335193549
17864644,2.1281,1.2863,36,157230,7605688218
17864714,2.441,1.1805,65,423157,6396652784
17865998,2.1177,1.1186,71,212641,5723607000
17866238,2.0535,1.1884,11,165030,9764078387
17866353,2.278,1.2952,68,146216,3695846783
17866600,2.4194,1.123,67,362483,8670584806
17866943,2.094,1.326,167,559378,4712992402
17867984,2.0941,1.4148,54,762388,7323905251
17869795,2.413,1.2853,76,375333,7732742644
17871375,2.3523,1.2315,6,239036,3973396876
17871618,2.2505,1.2266,3,159339,3024205669
17871629,2.0018,1.1794,17,656690,2082127512
17871920,2.1413,1.3161,8,200031,8790355618
17872570,2.4946,1.431,76,461852,5801995519
17872627,2.3965,1.4407,58,21605,4626375496
17873609,2.4662,1.0286,205,61462,5033348570
17873747,2.3952,1.0262,173,695885,7547051259
17874114,2.0736,1.2913,74,106576,6854303457
17874288,2.1469,1.3906,97,636914,5991509451
17874363,2.4715,1.2804,104,618582,7942373049
17874445,2.1739,1.2303,99,335636,2739683636
17875680,2.4597,1.2831,5,361965,7942373049
17875838,2.1562,1.4045,175,229055,5991509451
17876102,2.3724,1.1595,65,508750,4861093827
17876295,2.4998,1.419,73,131134,9904847340
17876432,2.0727,1.2583,74,449079,7829825858
17876742,2.2921,1.1135,105,734666,5063967094
17876757,2.1779,1.0036,61,459721,4628671813
17876902,2.2468,1.1337,169,354785,3513732261
17879049,2.0382,1.1471,58,402605,4231692509
17879700,2.0193,1.0938,94,244361,9303466586
17879736,2.4032,1.3062,51,723497,9622620270
17879832,2.0916,1.2989,88,623654,6854303457
17880316,2.1479,1.0436,33,753887,7810150060
17881098,2.3282,1.1739,63,81522,4861093827
17881329,2.3854,1.3253,44,584119,6644108708
17881437,2.0186,1.2278,2,375784,9081742495
17882193,2.4326,1.2239,9,135263,6544050598
17882860,2.1847,1.1026,59,719383,1732563460
17883052,2.0809,1.2887,9,636029,7694823885
17884072,2.3659,1.0639,45,550867,2209293971
17884546,2.2867,1.3618,69,103964,9639680342
17884738,2.2872,1.3807,159,744009,7663031065
17885392,2.043,1.476,65,490028,6936126097
17885809,2.1037,1.3461,485,668201,1816297920
17886016,2.1315,1.2526,242,702808,3910675283
17886045,2.2454,1.0374,17,621234,2063144012
17886675,2.488,1.4312,9,366671,2079334574
17886730,2.1649,1.2343,18,127423,1214974606
17886955,2.4722,1.2341,66,482796,6787040850
17887192,2.2674,1.1868,166,565378,4861093827
17887738,2.2554,1.2371,13,629185,3910675283
17887805,2.4846,1.4546,60,752698,6474510758
17888200,2.0302,1.0263,28,485770,4255947450
17888294,2.1948,1.3366,75,355364,7240847236
17888345,2.2698,1.252,89,238205,2585551753
17888449,2.1156,1.1273,94,570922,6010023939
17888931,2.1779,1.0446,57,300719,4984046094
17889118,2.2478,1.4938,65,754291,4588090734
17889214,2.0566,1.3561,79,306497,3297144794
17889315,2.3947,1.2051,64,499894,7312165178
17889729,2.0947,1.1393,8,188909,3109132734
17890573,2.46,1.4568,31,511041,9474162554
17890778,2.2245,1.0231,10,176688,1663763627
17891574,2.3278,1.135,65,200605,6940115252
17891676,2.0505,1.3851,74,96284,7021063988
17891837,2.1596,1.0803,14,723320,8904074677
17892477,2.0731,1.2647,270,195375,6215057357
17892524,2.485,1.4253,54,739738,5801995519
17892577,2.0706,1.2291,66,462387,9081742495
17892896,2.1126,1.0114,6,411370,4255947450
17893016,2.2543,1.418,163,758841,6466855273
17893568,2.1206,1.2094,52,530377,2337680907
17894841,2.3624,1.3411,9,65781,6644108708
17895161,2.4608,1.3407,26,468130,5759149180
17895588,2.0718,1.3281,67,603202,8725643775
17895610,2.3747,1.3251,62,381188,6644108708
17895798,2.3012,1.1391,205,753365,3109132734
17895870,2.1579,1.0884,51,658064,1728965731
17896175,2.4988,1.3318,4,85055,5759149180
17896290,2.0541,1.2411,4,378718,9081742495
17896529,2.2996,1.4569,65,229542,4386750363
17896594,2.2162,1.3117,35,281600,5335193549
17896702,2.2629,1.4579,22,572268,8653170713
17896777,2.0659,1.3695,60,503510,8725643775
17896815,2.3,1.0073,58,202751,2112291371
17897058,2.4772,1.2234,25,71797,6544050598
17897804,2.4602,1.0019,44,183870,1663763627
17898261,2.0662,1.2665,7,575342,3076556383
17898472,2.3324,1.0738,66,310188,3157530019
17898569,2.485,1.4625,57,205216,9779526392
17898628,2.369,1.0361,5,672766,3584688621
17898721,2.4565,1.0188,132,445174,9365003624
17899084,2.2515,1.4452,43,640487,8734074997
17900134,2.4859,1.0151,162,66860,1663763627
17900159,2.2488,1.3424,13,149520,7240847236
17900335,2.1581,1.3433,25,570901,5992403068
17900396,2.3136,1.1782,62,102906,4861093827
17900688,2.1901,1.2416,110,291138,2739683636
17900832,2.2504,1.4444,178,211216,7102786166
17902717,2.1769,1.2938,66,694252,5111412226
17902796,2.452,1.3631,70,784561,4659529541
17902863,2.3171,1.4005,76,631026,5442484608
17904325,2.0727,1.1457,5,414371,4231692509
17904848,2.4074,1.2267,69,231572,3828550150
17904872,2.2597,1.4194,68,29345,9487489239
17905491,2.0052,1.176,87,381461,3229876087
17905611,2.2822,1.4274,23,621388,1327075245
17905713,2.1254,1.1073,78,269655,5063967094
17905867,2.1425,1.0852,62,633928,9510780562
17905992,2.2061,1.3539,75,182662,7240847236
17906116,2.0677,1.0456,70,427761,4336717042
17906287,2.2209,1.0643,79,284098,7810150060
17906835,2.3218,1.0249,3,365014,9309341993
17906916,2.2045,1.0288,5,781159,8632201887
17907082,2.2282,1.2565,93,499015,1214974606
17907574,2.0943,1.1671,68,711472,3229876087
17907696,2.2034,1.2973,1,580596,4606837364
17907824,2.1611,1.2344,72,416400,5313490064
17908144,2.4882,1.4622,12,186605,9779526392
17908187,2.4152,1.2152,6,693869,5304570159
17908265,2.1939,1.1683,5,729680,9764078387
17908919,2.3059,1.2622,53,138708,2585551753
17909582,2.2115,1.2725,56,539694,6215057357
17909670,2.2103,1.2855,42,292128,1450678395
17910139,2.3011,1.2464,62,296863,5448001036
17911179,2.0595,1.3489,55,763928,3297144794
17911334,2.2135,1.1001,65,690486,1732563460
17911384,2.0894,1.23,72,554631,1380291167
17911578,2.4108,1.2164,65,767333,8829076565
17912402,2.3096,1.048,13,525843,9510780562
17912988,2.0409,1.1358,167,256251,6505686905
17913018,2.2398,1.0384,5,675157,5830680661
17913290,2.1958,1.1103,65,332415,5534405469
17913749,2.1694,1.4082,161,381275,4338887860
17913836,2.3016,1.4501,13,408539,1533408099
17914278,2.3309,1.1687,32,174693,4861093827
17914396,2.3235,1.3944,53,607027,6706708436
17914744,2.3577,1.1694,75,667341,4861093827
17915422,2.0379,1.3846,172,657810,7045241279
17915795,2.4932,1.2643,81,521601,2571962720
17916265,2.3348,1.2652,75,210775,2585551753
17916397,2.2026,1.3549,62,172623,7240847236
17916435,2.1597,1.4954,68,405970,9936666116
17916507,2.3137,1.2735,24,173067,2585551753
17916508,2.49,1.0296,208,276105,1663763627
17916554,2.3206,1.118,7,323869,8862329731
17916583,2.2755,1.4215,38,544958,9487489239
17916790,2.3348,1.2644,195,118178,2585551753
17916889,2.2449,1.1328,66,519890,3513732261
17917231,2.1531,1.0283,162,16029,3069630737
17917291,2.2911,1.0526,19,329814,8630350557
17917350,2.2716,1.3878,73,647141,6706708436
17917596,2.028,1.141,8,189179,3109132734
17917980,2.219,1.3646,63,661801,1082319594
17918130,2.0557,1.3085,170,771425,8790355618
17918306,2.097,1.4856,65,479616,2074133146
17918691,2.416,1.0947,5,162193,5541564636
17918858,2.4214,1.2082,80,705230,5301169969
17918924,2.3702,1.0498,72,628137,5103329101
17919419,2.2574,1.133,11,43413,3513732261
17919817,2.3787,1.173,66,507285,6438240873
17921382,2.1331,1.2994,165,171066,8790355618
17921405,2.447,1.0127,16,265472,6896906036
17921533,2.1326,1.4521,858,716099,6784598378
17922198,2.3029,1.2251,18,772372,1219514528
17922524,2.3141,1.2358,9,670000,4233534513
17923053,2.2853,1.3416,74,741979,1577178217
17923297,2.0749,1.1709,168,174635,9764078387
17923361,2.2782,1.4363,65,744534,9487489239
17923551,2.0478,1.215,4,607418,8595964406
17923575,2.1549,1.0845,10,76238,8904074677
17923627,2.4508,1.032,57,229773,5033348570
17923717,2.14,1.342,13,235216,4712992402
17923729,2.4066,1.2515,22,364516,2571962720
17923745,2.0586,1.4429,63,139298,7644714882
17923831,2.3586,1.4473,29,216387,5714283803
17924266,2.4394,1.4392,249,536291,7396159924
17924360,2.0367,1.2254,50,675444,9081742495
17924421,2.1032,1.43,2,115476,6492209794
17924635,2.0936,1.0277,155,604642,6709409787
17925022,2.1703,1.2862,62,200376,4606837364
17925497,2.1625,1.1523,61,388611,4231692509
17925933,2.0577,1.3252,2,194213,1804841714
17926275,2.0636,1.4986,50,516311,2367979052
17926599,2.3319,1.3441,44,548458,4321343495
17926625,2.462,1.3262,56,522919,5759149180
17926769,2.4665,1.3078,45,307896,3074081421
17927187,2.1854,1.1234,15,360321,3109132734
17927399,2.4463,1.0798,67,672846,3411026024
17927433,2.3554,1.4012,65,665324,9954155328
17927588,2.2662,1.4411,76,735115,6466855273
17928237,2.3223,1.2181,870,555430,3828550150
17929436,2.1753,1.1597,15,540554,2187764354
17929884,2.2083,1.4314,4,462108,4270403095
17931074,2.1998,1.1122,161,419324,1732563460
17931571,2.3995,1.3259,57,648196,1656255553
17931941,2.0902,1.1668,21,263147,1553974810
17931989,2.3726,1.0242,62,740643,6215699480
17932353,2.2491,1.0333,65,120303,7810150060
17932444,2.2567,1.083,65,36257,7929669489
17932613,2.3493,1.0862,61,419802,1034200626
17933108,2.4139,1.4755,171,161131,3178785922
17933435,2.4665,1.4927,12,310749,4466033869
17934181,2.1252,1.4149,60,619470,7278590122
17934483,2.2754,1.398,77,686175,6706708436
17935355,2.3216,1.1207,20,229170,3109132734
17935370,2.2469,1.0086,69,279617,2579101997
17935981,2.0479,1.1403,11,28200,4231692509
17936911,2.4337,1.228,65,537911,7312165178
17936935,2.4391,1.2212,138,574167,5301169969
17936953,2.1485,1.312,267,402184,2343525997
17937173,2.1657,1.3431,68,229038,7240847236
17937274,2.486,1.2389,22,708810,7849151474
17937818,2.3343,1.4725,18,168007,1533408099
17937919,2.2564,1.073,64,90770,7929669489
17938944,2.405,1.3392,5,156375,4168031615
17939077,2.3586,1.17,66,625566,4861093827
17939122,2.2905,1.3356,3,288470,1656255553
17939626,2.4279,1.019,83,590046,1663763627
17940660,2.032,1.3104,71,456430,4435141062
17941401,2.3269,1.2669,71,723290,2585551753
17942413,2.3575,1.1165,65,37904,3740447345
17943012,2.0583,1.1572,66,275630,4231692509
17944818,2.1312,1.0457,66,592499,7810150060
17944828,2.0674,1.1463,63,374849,4231692509
17945332,2.3161,1.1154,75,348608,9083536463
17945504,2.0192,1.3559,30,513668,1564838354
17945526,2.4024,1.4727,52,303855,1853388867
17946471,2.1093,1.2405,159,157231,1380291167
17946540,2.0466,1.4841,7,158882,6936126097
17946851,2.2231,1.3705,10,60731,7199742742
17947185,2.4565,1.3103,163,640359,4168031615
17947282,2.1624,1.4076,56,89793,7021063988
17947358,2.4234,1.2397,75,672694,2571962720
17947440,2.4247,1.2778,67,508078,2234759123
17947624,2.3641,1.1834,65,1862,4861093827
17947935,2.3569,1.4077,65,226077,7789869701
17948098,2.0477,1.1912,171,107993,3229876087
17948659,2.3398,1.3578,65,377204,2998156180
17949019,2.4907,1.2332,56,613699,6787040850
17949171,2.0563,1.0335,67,492841,5600661085
17949222,2.2799,1.0947,89,36774,3157530019
17949250,2.0295,1.2134,72,613477,5156008172
17950437,2.1581,1.2915,162,351361,4606837364
17950485,2.1022,1.2814,17,592292,4606837364
17950561,2.0246,1.0721,50,316289,9778673479
17950871,2.053,1.1606,28,157824,4231692509
17951014,2.4326,1.1982,157,539575,6396652784
17951506,2.2073,1.2881,97,429422,4606837364
17952368,2.2067,1.3296,43,623489,5805133287
17953927,2.2154,1.2494,398,4525,2739683636
17954435,2.0213,1.4513,66,388604,4142372393
17954507,2.1254,1.0515,70,760055,5906186883
17955027,2.1999,1.0478,27,675817,7810150060
17955034,2.1325,1.3858,60,118900,8725643775
17955127,2.4263,1.19,80,100687,6396652784
17955148,2.2368,1.2223,13,751029,2862182730
17955457,2.1238,1.2774,157,741721,4374582281
17956022,2.1893,1.3848,11,119114,7021063988
17956763,2.3397,1.461,8,167872,1533408099
17956915,2.1978,1.0046,66,686713,1033901110
17957341,2.0715,1.2187,58,345049,6906932765
17957593,2.4304,1.1841,78,20048,6396652784
17957602,2.2043,1.3735,175,73896,7021063988
17957870,2.2851,1.3751,174,8136,7663031065
17958769,2.2899,1.4505,61,564987,5720905377
17958817,2.4227,1.3018,123,207070,4168031615
17958916,2.4842,1.3793,69,159526,8831215876
17960575,2.2363,1.2132,9,76214,2739683636
